Time t / s,Voltage U_B1 / V
1.6065,0.003
1.607,0.003
1.6075,0.003
1.608,0.003
1.6085,0.003
1.609,0.003
1.6095,0.003
1.61,0.003
1.6105,0.003
1.611,0.003
1.6115,0.003
1.612,0.003
1.6125,0.003
1.613,0.003
1.6135,0.003
1.614,0.003
1.6145,0.003
1.615,0.0015
1.6155,0.003
1.616,0.003
1.6165,0.003
1.617,0.003
1.6175,0.0045
1.618,0.0015
1.6185,0.003
1.619,0.003
1.6195,0.003
1.62,0.0015
1.6205,0.003
1.621,0.0015
1.6215,0.003
1.622,0.003
1.6225,0.003
1.623,0.003
1.6235,0.003
1.624,0.003
1.6245,0.003
1.625,0.0045
1.6255,0.003
1.626,0.003
1.6265,0.003
1.627,0.003
1.6275,0.003
1.628,0.003
1.6285,0.003
1.629,0.003
1.6295,0.003
1.63,0.003
1.6305,0.003
1.631,0.003
1.6315,0.003
1.632,0.003
1.6325,0.003
1.633,0.003
1.6335,0.003
1.634,0.003
1.6345,0.003
1.635,0.003
1.6355,0.003
1.636,0.003
1.6365,0.003
1.637,0.003
1.6375,0.003
1.638,0.003
1.6385,0.003
1.639,0.003
1.6395,0.003
1.64,0.0015
1.6405,0.003
1.641,0.003
1.6415,0.003
1.642,0.003
1.6425,0.003
1.643,0.003
1.6435,0.0015
1.644,0.003
1.6445,0.003
1.645,0.003
1.6455,0.003
1.646,0.0015
1.6465,0.003
1.647,0.003
1.6475,0.003
1.648,0.003
1.6485,0.003
1.649,0.003
1.6495,0.003
1.65,0.003
1.6505,0.003
1.651,0.003
1.6515,0.003
1.652,0.003
1.6525,0.003
1.653,0.0015
1.6535,0.003
1.654,0.003
1.6545,0.003
1.655,0.003
1.6555,0.003
1.656,0.0015
1.6565,0.003
1.657,0.003
1.6575,0.003
1.658,0.003
1.6585,0.003
1.659,0.003
1.6595,0.003
1.66,0.003
1.6605,0.003
1.661,0.003
1.6615,0.0015
1.662,0.003
1.6625,0.003
1.663,0.0015
1.6635,0.003
1.664,0.003
1.6645,0.003
1.665,0.0015
1.6655,0.0015
1.666,0.0015
1.6665,0.003
1.667,0.0015
1.6675,0.0015
1.668,0.0015
1.6685,0.003
1.669,0
1.6695,0.003
1.67,0.0015
1.6705,0.003
1.671,0.003
1.6715,0.0015
1.672,0.0015
1.6725,0.003
1.673,0.003
1.6735,0.003
1.674,0.003
1.6745,0.003
1.675,0.0015
1.6755,0.0015
1.676,0.0015
1.6765,0.003
1.677,0.003
1.6775,0.003
1.678,0.0015
1.6785,0.0015
1.679,0.003
1.6795,0.003
1.68,0.003
1.6805,0.003
1.681,0.003
1.6815,0.0015
1.682,0.0015
1.6825,0.003
1.683,0.003
1.6835,0.0015
1.684,0.0015
1.6845,0.0015
1.685,0.0015
1.6855,0.003
1.686,0.0015
1.6865,0.003
1.687,0.003
1.6875,0.0015
1.688,0.0015
1.6885,0.0015
1.689,0.003
1.6895,0.0015
1.69,0.003
1.6905,0.003
1.691,0.003
1.6915,0.003
1.692,0.0015
1.6925,0.0015
1.693,0.0015
1.6935,0.003
1.694,0.003
1.6945,0.0015
1.695,0.003
1.6955,0.0045
1.696,0.003
1.6965,0.003
1.697,0.003
1.6975,0.003
1.698,0.0015
1.6985,0.003
1.699,0.003
1.6995,0.0015
1.7,0.003
1.7005,0.003
1.701,0.003
1.7015,0.003
1.702,0.003
1.7025,0.003
1.703,0.003
1.7035,0.0015
1.704,0.0015
1.7045,0.003
1.705,0.003
1.7055,0.0015
1.706,0.003
1.7065,0.003
1.707,0.003
1.7075,0.003
1.708,0.0015
1.7085,0.0015
1.709,0.003
1.7095,0.003
1.71,0.003
1.7105,0.003
1.711,0.003
1.7115,0.003
1.712,0.003
1.7125,0.003
1.713,0.003
1.7135,0.003
1.714,0.0015
1.7145,0.003
1.715,0.003
1.7155,0.003
1.716,0.0015
1.7165,0.003
1.717,0.003
1.7175,0.003
1.718,0.003
1.7185,0.003
1.719,0.003
1.7195,0.0045
1.72,0.0015
1.7205,0.003
1.721,0.003
1.7215,0.003
1.722,0.003
1.7225,0.003
1.723,0.003
1.7235,0.003
1.724,0.003
1.7245,0.003
1.725,0.003
1.7255,0.003
1.726,0.003
1.7265,0.003
1.727,0.003
1.7275,0.003
1.728,0.003
1.7285,0.0015
1.729,0.003
1.7295,0.003
1.73,0.003
1.7305,0.0015
1.731,0.003
1.7315,0.003
1.732,0.003
1.7325,0.0015
1.733,0.0015
1.7335,0.003
1.734,0.003
1.7345,0.003
1.735,0.003
1.7355,0.003
1.736,0.003
1.7365,0.003
1.737,0.003
1.7375,0.003
1.738,0.003
1.7385,0.003
1.739,0.003
1.7395,0.003
1.74,0.0015
1.7405,0.003
1.741,0.0015
1.7415,0.003
1.742,0.003
1.7425,0.0015
1.743,0.0015
1.7435,0.003
1.744,0.003
1.7445,0.003
1.745,0.003
1.7455,0.0015
1.746,0.003
1.7465,0.0015
1.747,0.0015
1.7475,0.003
1.748,0.0015
1.7485,0.003
1.749,0.003
1.7495,0.0015
1.75,0.0015
1.7505,0.0015
1.751,0.0015
1.7515,0.003
1.752,0.003
1.7525,0.0015
1.753,0.0015
1.7535,0.003
1.754,0.003
1.7545,0.003
1.755,0.003
1.7555,0.0015
1.756,0.003
1.7565,0.0015
1.757,0.003
1.7575,0.0015
1.758,0.003
1.7585,0.003
1.759,0.003
1.7595,0.003
1.76,0.003
1.7605,0.003
1.761,0.003
1.7615,0.0015
1.762,0.003
1.7625,0.003
1.763,0.0015
1.7635,0.003
1.764,0.003
1.7645,0.003
1.765,0.003
1.7655,0.003
1.766,0.003
1.7665,0.003
1.767,0.003
1.7675,0.003
1.768,0.003
1.7685,0.0015
1.769,0.003
1.7695,0.0015
1.77,0.0015
1.7705,0.003
1.771,0.0015
1.7715,0.003
1.772,0.003
1.7725,0.003
1.773,0.003
1.7735,0.003
1.774,0.003
1.7745,0.003
1.775,0.003
1.7755,0.003
1.776,0.003
1.7765,0.003
1.777,0.003
1.7775,0.003
1.778,0.003
1.7785,0.003
1.779,0.003
1.7795,0.003
1.78,0.003
1.7805,0.003
1.781,0.0015
1.7815,0.003
1.782,0.003
1.7825,0.003
1.783,0.003
1.7835,0.003
1.784,0.003
1.7845,0.003
1.785,0.003
1.7855,0.003
1.786,0.003
1.7865,0.003
1.787,0.003
1.7875,0.003
1.788,0.003
1.7885,0.003
1.789,0.003
1.7895,0.003
1.79,0.003
1.7905,0.003
1.791,0.003
1.7915,0.003
1.792,0.003
1.7925,0.003
1.793,0.0015
1.7935,0.0015
1.794,0.003
1.7945,0.003
1.795,0.003
1.7955,0.003
1.796,0.003
1.7965,0.003
1.797,0.0015
1.7975,0.003
1.798,0.003
1.7985,0.003
1.799,0.0015
1.7995,0.003
1.8,0.003
1.8005,0.003
1.801,0.003
1.8015,0.003
1.802,0.003
1.8025,0.003
1.803,0.003
1.8035,0.003
1.804,0.0015
1.8045,0.003
1.805,0.003
1.8055,0.003
1.806,0.003
1.8065,0.0015
1.807,0.003
1.8075,0.0015
1.808,0.003
1.8085,0.0015
1.809,0.003
1.8095,0.003
1.81,0.003
1.8105,0.003
1.811,0.003
1.8115,0.003
1.812,0.003
1.8125,0.003
1.813,0.003
1.8135,0.0015
1.814,0.003
1.8145,0.003
1.815,0.003
1.8155,0.003
1.816,0.0015
1.8165,0.0015
1.817,0.003
1.8175,0.003
1.818,0.0015
1.8185,0.003
1.819,0.0015
1.8195,0.003
1.82,0.003
1.8205,0.003
1.821,0.003
1.8215,0.003
1.822,0.003
1.8225,0.003
1.823,0.003
1.8235,0.0015
1.824,0.003
1.8245,0.0015
1.825,0.003
1.8255,0.0015
1.826,0.0015
1.8265,0.003
1.827,0.0015
1.8275,0.0015
1.828,0.0015
1.8285,0.0015
1.829,0.0015
1.8295,0.003
1.83,0.0015
1.8305,0.0015
1.831,0.0015
1.8315,0.0015
1.832,0.0015
1.8325,0.0015
1.833,0.0015
1.8335,0.0015
1.834,0.0015
1.8345,0.0015
1.835,0.0015
1.8355,0.0015
1.836,0.003
1.8365,0.0015
1.837,0.0015
1.8375,0.0015
1.838,0.003
1.8385,0.0015
1.839,0.0015
1.8395,0.0015
1.84,0.0015
1.8405,0.0015
1.841,0.0015
1.8415,0.0015
1.842,0.003
1.8425,0.003
1.843,0.003
1.8435,0.0015
1.844,0.003
1.8445,0.0015
1.845,0.0015
1.8455,0.003
1.846,0.0015
1.8465,0.0015
1.847,0.003
1.8475,0.003
1.848,0.003
1.8485,0.003
1.849,0.0015
1.8495,0.0015
1.85,0.003
1.8505,0.003
1.851,0.003
1.8515,0.003
1.852,0.0015
1.8525,0.003
1.853,0.0015
1.8535,0.003
1.854,0.003
1.8545,0.003
1.855,0.003
1.8555,0.003
1.856,0.003
1.8565,0.003
1.857,0.003
1.8575,0.003
1.858,0.0015
1.8585,0.003
1.859,0.0015
1.8595,0.003
1.86,0.003
1.8605,0.003
1.861,0.003
1.8615,0.003
1.862,0.003
1.8625,0.0015
1.863,0.003
1.8635,0.003
1.864,0.003
1.8645,0.003
1.865,0.003
1.8655,0.003
1.866,0.003
1.8665,0.003
1.867,0.003
1.8675,0.0015
1.868,0.003
1.8685,0.0015
1.869,0.003
1.8695,0.003
1.87,0.003
1.8705,0.0015
1.871,0.003
1.8715,0.003
1.872,0.0015
1.8725,0.003
1.873,0.003
1.8735,0.003
1.874,0.003
1.8745,0.003
1.875,0.003
1.8755,0.003
1.876,0.003
1.8765,0.0015
1.877,0.003
1.8775,0.003
1.878,0.003
1.8785,0.003
1.879,0.003
1.8795,0.003
1.88,0.003
1.8805,0.003
1.881,0.003
1.8815,0.003
1.882,0.003
1.8825,0.003
1.883,0.003
1.8835,0.003
1.884,0.003
1.8845,0.003
1.885,0.003
1.8855,0.0015
1.886,0.003
1.8865,0.003
1.887,0.003
1.8875,0.003
1.888,0.003
1.8885,0.0015
1.889,0.003
1.8895,0.003
1.89,0.0015
1.8905,0.0015
1.891,0.0015
1.8915,0.003
1.892,0.003
1.8925,0.003
1.893,0.003
1.8935,0.0015
1.894,0.003
1.8945,0.003
1.895,0.003
1.8955,0.0015
1.896,0.003
1.8965,0.003
1.897,0.003
1.8975,0.0015
1.898,0.003
1.8985,0.003
1.899,0.0015
1.8995,0.003
1.9,0.003
1.9005,0.003
1.901,0.003
1.9015,0.003
1.902,0.003
1.9025,0.003
1.903,0.003
1.9035,0.003
1.904,0.003
1.9045,0.003
1.905,0.003
1.9055,0.003
1.906,0.003
1.9065,0.003
1.907,0.003
1.9075,0.003
1.908,0.003
1.9085,0.0045
1.909,0.003
1.9095,0.003
1.91,0.003
1.9105,0.003
1.911,0.0045
1.9115,0.003
1.912,0.003
1.9125,0.003
1.913,0.003
1.9135,0.003
1.914,0.003
1.9145,0.003
1.915,0.003
1.9155,0.003
1.916,0.003
1.9165,0.003
1.917,0.0045
1.9175,0.003
1.918,0.003
1.9185,0.003
1.919,0.003
1.9195,0.003
1.92,0.0045
1.9205,0.0045
1.921,0.003
1.9215,0.003
1.922,0.003
1.9225,0.003
1.923,0.003
1.9235,0.003
1.924,0.003
1.9245,0.003
1.925,0.003
1.9255,0.003
1.926,0.003
1.9265,0.003
1.927,0.003
1.9275,0.003
1.928,0.003
1.9285,0.0045
1.929,0.003
1.9295,0.0045
1.93,0.003
1.9305,0.003
1.931,0.003
1.9315,0.003
1.932,0.003
1.9325,0.003
1.933,0.003
1.9335,0.003
1.934,0.003
1.9345,0.003
1.935,0.003
1.9355,0.003
1.936,0.003
1.9365,0.003
1.937,0.003
1.9375,0.003
1.938,0.003
1.9385,0.003
1.939,0.003
1.9395,0.003
1.94,0.003
1.9405,0.003
1.941,0.003
1.9415,0.003
1.942,0.0045
1.9425,0.003
1.943,0.003
1.9435,0.003
1.944,0.003
1.9445,0.003
1.945,0.003
1.9455,0.003
1.946,0.003
1.9465,0.003
1.947,0.003
1.9475,0.003
1.948,0.003
1.9485,0.003
1.949,0.003
1.9495,0.003
1.95,0.003
1.9505,0.003
1.951,0.0015
1.9515,0.003
1.952,0.003
1.9525,0.0015
1.953,0.0045
1.9535,0.003
1.954,0.003
1.9545,0.003
1.955,0.003
1.9555,0.003
1.956,0.003
1.9565,0.003
1.957,0.0015
1.9575,0.003
1.958,0.0015
1.9585,0.0015
1.959,0.003
1.9595,0.003
1.96,0.003
1.9605,0.0015
1.961,0.003
1.9615,0.003
1.962,0.003
1.9625,0.003
1.963,0.003
1.9635,0.0045
1.964,0.0045
1.9645,0.0045
1.965,0.0045
1.9655,0.0045
1.966,0.006
1.9665,0.006
1.967,0.006
1.9675,0.009
1.968,0.009
1.9685,0.0105
1.969,0.0105
1.9695,0.012
1.97,0.0135
1.9705,0.015
1.971,0.0165
1.9715,0.0165
1.972,0.018
1.9725,0.021
1.973,0.0225
1.9735,0.024
1.974,0.0255
1.9745,0.027
1.975,0.0285
1.9755,0.0315
1.976,0.0375
1.9765,0.0435
1.977,0.057
1.9775,0.069
1.978,0.081
1.9785,0.093
1.979,0.1065
1.9795,0.1185
1.98,0.1335
1.9805,0.1455
1.981,0.1605
1.9815,0.174
1.982,0.189
1.9825,0.204
1.983,0.219
1.9835,0.234
1.984,0.249
1.9845,0.267
1.985,0.282
1.9855,0.2985
1.986,0.3135
1.9865,0.33
1.987,0.345
1.9875,0.36
1.988,0.3735
1.9885,0.3885
1.989,0.4005
1.9895,0.414
1.99,0.423
1.9905,0.4305
1.991,0.438
1.9915,0.4425
1.992,0.4455
1.9925,0.447
1.993,0.444
1.9935,0.438
1.994,0.432
1.9945,0.4215
1.995,0.4095
1.9955,0.393
1.996,0.3735
1.9965,0.3525
1.997,0.327
1.9975,0.297
1.998,0.267
1.9985,0.234
1.999,0.198
1.9995,0.162
2,0.1215
2.0005,0.0825
2.001,0.042
2.0015,0.003
2.002,-0.036
2.0025,-0.0735
2.003,-0.1125
2.0035,-0.147
2.004,-0.183
2.0045,-0.216
2.005,-0.246
2.0055,-0.2745
2.006,-0.3015
2.0065,-0.3255
2.007,-0.345
2.0075,-0.3645
2.008,-0.3795
2.0085,-0.393
2.009,-0.4035
2.0095,-0.4125
2.01,-0.417
2.0105,-0.4215
2.011,-0.42
2.0115,-0.4185
2.012,-0.4155
2.0125,-0.408
2.013,-0.4005
2.0135,-0.3915
2.014,-0.381
2.0145,-0.3705
2.015,-0.3585
2.0155,-0.3435
2.016,-0.33
2.0165,-0.3165
2.017,-0.3015
2.0175,-0.2865
2.018,-0.27
2.0185,-0.255
2.019,-0.24
2.0195,-0.2265
2.02,-0.2115
2.0205,-0.1965
2.021,-0.1815
2.0215,-0.168
2.022,-0.153
2.0225,-0.141
2.023,-0.129
2.0235,-0.1155
2.024,-0.1005
2.0245,-0.0885
2.025,-0.0765
2.0255,-0.066
2.026,-0.054
2.0265,-0.042
2.027,-0.03
2.0275,-0.018
2.028,-0.006
2.0285,0.0045
2.029,0.0165
2.0295,0.0285
2.03,0.039
2.0305,0.051
2.031,0.063
2.0315,0.075
2.032,0.087
2.0325,0.099
2.033,0.111
2.0335,0.1245
2.034,0.138
2.0345,0.15
2.035,0.162
2.0355,0.1755
2.036,0.1905
2.0365,0.204
2.037,0.2175
2.0375,0.2325
2.038,0.246
2.0385,0.2625
2.039,0.276
2.0395,0.291
2.04,0.306
2.0405,0.3195
2.041,0.333
2.0415,0.345
2.042,0.357
2.0425,0.3705
2.043,0.3795
2.0435,0.39
2.044,0.399
2.0445,0.4035
2.045,0.4095
2.0455,0.414
2.046,0.414
2.0465,0.414
2.047,0.411
2.0475,0.405
2.048,0.396
2.0485,0.3855
2.049,0.372
2.0495,0.357
2.05,0.339
2.0505,0.3195
2.051,0.2955
2.0515,0.27
2.052,0.2415
2.0525,0.2115
2.053,0.18
2.0535,0.147
2.054,0.1125
2.0545,0.0765
2.055,0.0405
2.0555,0.0045
2.056,-0.033
2.0565,-0.069
2.057,-0.105
2.0575,-0.1395
2.058,-0.174
2.0585,-0.2055
2.059,-0.2355
2.0595,-0.264
2.06,-0.2895
2.0605,-0.3135
2.061,-0.3345
2.0615,-0.351
2.062,-0.3675
2.0625,-0.381
2.063,-0.3915
2.0635,-0.399
2.064,-0.4035
2.0645,-0.405
2.065,-0.4065
2.0655,-0.405
2.066,-0.402
2.0665,-0.3945
2.067,-0.3885
2.0675,-0.3795
2.068,-0.369
2.0685,-0.3585
2.069,-0.3465
2.0695,-0.3345
2.07,-0.321
2.0705,-0.306
2.071,-0.2925
2.0715,-0.279
2.072,-0.264
2.0725,-0.2475
2.073,-0.2355
2.0735,-0.219
2.074,-0.2055
2.0745,-0.1905
2.075,-0.177
2.0755,-0.1635
2.076,-0.15
2.0765,-0.138
2.077,-0.1245
2.0775,-0.1125
2.078,-0.099
2.0785,-0.087
2.079,-0.075
2.0795,-0.0645
2.08,-0.0525
2.0805,-0.042
2.081,-0.03
2.0815,-0.0195
2.082,-0.009
2.0825,0.003
2.083,0.0135
2.0835,0.024
2.084,0.036
2.0845,0.0465
2.085,0.057
2.0855,0.069
2.086,0.081
2.0865,0.093
2.087,0.1035
2.0875,0.117
2.088,0.1275
2.0885,0.1425
2.089,0.153
2.0895,0.1665
2.09,0.18
2.0905,0.192
2.091,0.2055
2.0915,0.2205
2.092,0.234
2.0925,0.249
2.093,0.2625
2.0935,0.276
2.094,0.2895
2.0945,0.3045
2.095,0.3165
2.0955,0.3285
2.096,0.3405
2.0965,0.3525
2.097,0.3645
2.0975,0.3735
2.098,0.381
2.0985,0.3885
2.099,0.393
2.0995,0.396
2.1,0.3975
2.1005,0.3975
2.101,0.3945
2.1015,0.39
2.102,0.3825
2.1025,0.372
2.103,0.36
2.1035,0.3435
2.104,0.327
2.1045,0.3075
2.105,0.2835
2.1055,0.2595
2.106,0.234
2.1065,0.204
2.107,0.1755
2.1075,0.144
2.108,0.111
2.1085,0.0765
2.109,0.0435
2.1095,0.0075
2.11,-0.0255
2.1105,-0.0585
2.111,-0.0915
2.1115,-0.1245
2.112,-0.156
2.1125,-0.186
2.113,-0.2145
2.1135,-0.24
2.114,-0.264
2.1145,-0.2865
2.115,-0.3075
2.1155,-0.324
2.116,-0.339
2.1165,-0.3525
2.117,-0.363
2.1175,-0.372
2.118,-0.3765
2.1185,-0.3795
2.119,-0.3825
2.1195,-0.3825
2.12,-0.3795
2.1205,-0.375
2.121,-0.369
2.1215,-0.363
2.122,-0.354
2.1225,-0.3465
2.123,-0.336
2.1235,-0.324
2.124,-0.312
2.1245,-0.3
2.125,-0.288
2.1255,-0.2745
2.126,-0.261
2.1265,-0.2475
2.127,-0.234
2.1275,-0.2205
2.128,-0.207
2.1285,-0.1935
2.129,-0.18
2.1295,-0.1665
2.13,-0.1545
2.1305,-0.141
2.131,-0.1275
2.1315,-0.1155
2.132,-0.1035
2.1325,-0.0915
2.133,-0.0795
2.1335,-0.069
2.134,-0.057
2.1345,-0.045
2.135,-0.0345
2.1355,-0.0225
2.136,-0.0105
2.1365,0
2.137,0.0105
2.1375,0.021
2.138,0.033
2.1385,0.0435
2.139,0.0555
2.1395,0.066
2.14,0.0765
2.1405,0.0885
2.141,0.1005
2.1415,0.1125
2.142,0.1245
2.1425,0.1365
2.143,0.1485
2.1435,0.1605
2.144,0.1725
2.1445,0.186
2.145,0.198
2.1455,0.2115
2.146,0.225
2.1465,0.2385
2.147,0.249
2.1475,0.264
2.148,0.276
2.1485,0.288
2.149,0.3
2.1495,0.312
2.15,0.3225
2.1505,0.333
2.151,0.342
2.1515,0.351
2.152,0.3585
2.1525,0.3645
2.153,0.369
2.1535,0.372
2.154,0.375
2.1545,0.375
2.155,0.372
2.1555,0.369
2.156,0.3615
2.1565,0.351
2.157,0.3405
2.1575,0.3285
2.158,0.312
2.1585,0.294
2.159,0.2745
2.1595,0.2535
2.16,0.2295
2.1605,0.2025
2.161,0.1755
2.1615,0.147
2.162,0.1155
2.1625,0.0855
2.163,0.0525
2.1635,0.021
2.164,-0.0105
2.1645,-0.0435
2.165,-0.075
2.1655,-0.1065
2.166,-0.1365
2.1665,-0.165
2.167,-0.192
2.1675,-0.2175
2.168,-0.2415
2.1685,-0.264
2.169,-0.2835
2.1695,-0.3015
2.17,-0.318
2.1705,-0.3315
2.171,-0.342
2.1715,-0.351
2.172,-0.357
2.1725,-0.3615
2.173,-0.363
2.1735,-0.363
2.174,-0.3615
2.1745,-0.36
2.175,-0.354
2.1755,-0.348
2.176,-0.3405
2.1765,-0.333
2.177,-0.3225
2.1775,-0.312
2.178,-0.3015
2.1785,-0.291
2.179,-0.2775
2.1795,-0.2655
2.18,-0.2535
2.1805,-0.24
2.181,-0.228
2.1815,-0.2145
2.182,-0.201
2.1825,-0.189
2.183,-0.177
2.1835,-0.1635
2.184,-0.1515
2.1845,-0.1395
2.185,-0.1275
2.1855,-0.1155
2.186,-0.1035
2.1865,-0.0915
2.187,-0.081
2.1875,-0.069
2.188,-0.0585
2.1885,-0.048
2.189,-0.036
2.1895,-0.027
2.19,-0.015
2.1905,-0.0045
2.191,0.006
2.1915,0.0165
2.192,0.027
2.1925,0.0375
2.193,0.048
2.1935,0.0585
2.194,0.0705
2.1945,0.0825
2.195,0.093
2.1955,0.105
2.196,0.117
2.1965,0.1275
2.197,0.1395
2.1975,0.1515
2.198,0.162
2.1985,0.174
2.199,0.1875
2.1995,0.1995
2.2,0.213
2.2005,0.225
2.201,0.237
2.2015,0.249
2.202,0.261
2.2025,0.273
2.203,0.2835
2.2035,0.2955
2.204,0.3045
2.2045,0.315
2.205,0.324
2.2055,0.3315
2.206,0.339
2.2065,0.3435
2.207,0.348
2.2075,0.351
2.208,0.3525
2.2085,0.3525
2.209,0.3495
2.2095,0.3465
2.21,0.339
2.2105,0.33
2.211,0.321
2.2115,0.3075
2.212,0.2925
2.2125,0.2775
2.213,0.2595
2.2135,0.2385
2.214,0.216
2.2145,0.1905
2.215,0.1665
2.2155,0.1395
2.216,0.1125
2.2165,0.0825
2.217,0.054
2.2175,0.024
2.218,-0.0045
2.2185,-0.0345
2.219,-0.063
2.2195,-0.093
2.22,-0.12
2.2205,-0.1455
2.221,-0.171
2.2215,-0.1935
2.222,-0.216
2.2225,-0.237
2.223,-0.2565
2.2235,-0.2715
2.224,-0.2865
2.2245,-0.3
2.225,-0.312
2.2255,-0.3195
2.226,-0.327
2.2265,-0.333
2.227,-0.3345
2.2275,-0.336
2.228,-0.336
2.2285,-0.333
2.229,-0.3315
2.2295,-0.327
2.23,-0.321
2.2305,-0.315
2.231,-0.306
2.2315,-0.2985
2.232,-0.288
2.2325,-0.279
2.233,-0.2685
2.2335,-0.258
2.234,-0.246
2.2345,-0.234
2.235,-0.2235
2.2355,-0.2115
2.236,-0.1995
2.2365,-0.1875
2.237,-0.1755
2.2375,-0.162
2.238,-0.1515
2.2385,-0.1395
2.239,-0.1275
2.2395,-0.1155
2.24,-0.105
2.2405,-0.0945
2.241,-0.084
2.2415,-0.072
2.242,-0.06
2.2425,-0.0495
2.243,-0.039
2.2435,-0.0285
2.244,-0.018
2.2445,-0.0075
2.245,0.0015
2.2455,0.0135
2.246,0.0225
2.2465,0.0345
2.247,0.045
2.2475,0.054
2.248,0.0645
2.2485,0.078
2.249,0.0885
2.2495,0.099
2.25,0.1095
2.2505,0.1215
2.251,0.132
2.2515,0.144
2.252,0.1545
2.2525,0.165
2.253,0.177
2.2535,0.189
2.254,0.201
2.2545,0.213
2.255,0.2235
2.2555,0.2355
2.256,0.246
2.2565,0.2565
2.257,0.267
2.2575,0.2775
2.258,0.2865
2.2585,0.294
2.259,0.303
2.2595,0.3105
2.26,0.3165
2.2605,0.321
2.261,0.3255
